,"('<s>', 'get') ",6,0.00139958
21935,"('attack', 'death') ",1,0.25
21936,"('death', 'gavroache') ",1,0.2
21937,"('gavroache', 'quot') ",1,1
21938,"('quot', 'like') ",2,0.009803922
21939,"('like', 'men') ",1,0.005208333
21940,"('men', 'dynamic') ",1,0.125
21941,"('dynamic', 'voices') ",1,1
21942,"('voices', '</s>') ",1,1
21943,"('<s>', 'sweetteach') ",1,0.000233263
21944,"('sweetteach', 'dream') ",1,1
21945,"('dream', 'funny') ",1,0.066666667
21946,"('funny', 'always') ",1,0.047619048
21947,"('always', 'dreams') ",1,0.020833333
21948,"('dreams', 'lately') ",1,0.1
21949,"('lately', 'hmmmm') ",1,0.25
21950,"('hmmmm', '</s>') ",1,0.5
21951,"('<s>', 'got') ",37,0.008630744
21952,"('got', 'best') ",1,0.006134969
21953,"('best', 'friends') ",3,0.063829787
21954,"('friends', '</s>') ",14,0.269230769
21955,"('<s>', 'miss') ",18,0.00419874
21956,"('miss', 'poppy') ",1,0.011111111
21957,"('poppy', 'wish') ",1,1
21958,"('wish', 'got') ",1,0.016129032
21959,"('got', 'say') ",1,0.006134969
21960,"('say', 'goodbye') ",2,0.047619048
21961,"('goodbye', 'mileycyrus') ",1,0.25
21962,"('mileycyrus', 'miss') ",1,0.055555556
21963,"('miss', 'song') ",1,0.011111111
21964,"('song', 'beautiful') ",1,0.028571429
21965,"('beautiful', 'xoxo') ",1,0.045454545
21966,"('xoxo', '</s>') ",10,0.769230769
21967,"('<s>', 'first') ",3,0.00069979
21968,"('first', 'coffeebreak') ",1,0.028571429
21969,"('coffeebreak', 'week') ",1,1
21970,"('week', 'pfff') ",1,0.018181818
21971,"('pfff', 'another') ",1,1
21972,"('another', 'ahead') ",1,0.023809524
21973,"('ahead', '</s>') ",2,0.5
21974,"('<s>', 'studyin') ",1,0.000233263
21975,"('studyin', 'like') ",1,1
21976,"('like', 'crazy') ",2,0.010416667
21977,"('crazy', '</s>') ",3,0.1875
21978,"('<s>', 'harveymilk') ",1,0.000233263
21979,"('harveymilk', 'phaerie') ",1,1
21980,"('phaerie', 'potluck') ",1,1
21981,"('potluck', 'amp') ",1,1
21982,"('amp', 'njrugger') ",1,0.006711409
21983,"('njrugger', 'gregs') ",1,1
21984,"('gregs', 'eddidit') ",1,1
21985,"('eddidit', 'boblivious') ",1,1
21986,"('boblivious', 'harryhayphl') ",1,1
21987,"('harryhayphl', 'aikiverse') ",1,1
21988,"('aikiverse', 'rockhard') ",1,1
21989,"('rockhard', 'gershon') ",1,1
21990,"('gershon', '</s>') ",1,1
21991,"('<s>', 'josefamanriquez') ",1,0.000233263
21992,"('josefamanriquez', 'yet') ",1,1
21993,"('yet', 'couldnt') ",1,0.023255814
21994,"('couldnt', 'get') ",1,0.25
21995,"('get', 'pic') ",2,0.008130081
21996,"('pic', 'wasnt') ",1,0.0625
21997,"('wasnt', 'allowed') ",1,0.333333333
21998,"('allowed', 'passes') ",1,0.2
21999,"('passes', 'carpet') ",1,0.5
22000,"('carpet', 'premiere') ",1,0.333333333
22001,"('premiere', 'pic') ",1,0.2
22002,"('pic', 'still') ",1,0.0625
22003,"('still', 'wit') ",1,0.007936508
22004,"('wit', '</s>') ",1,0.25
22005,"('<s>', 'flowersbyfarha') ",1,0.000233263
22006,"('flowersbyfarha', 'manipulation') ",1,1
22007,"('manipulation', 'jillian') ",1,1
22008,"('jillian', 'kissed') ",1,0.5
22009,"('kissed', 'men') ",1,1
22010,"('men', 'weeks') ",1,0.125
22011,"('weeks', 'years') ",1,0.066666667
22012,"('years', '</s>') ",3,0.176470588
22013,"('<s>', 'booked') ",2,0.000466527
22014,"('booked', 'sickest') ",1,0.333333333
22015,"('sickest', 'hall') ",1,1
22016,"('hall', 'ever') ",1,0.5
22017,"('ever', 'mumbai') ",1,0.03030303
22018,"('mumbai', 'internet') ",1,0.5
22019,"('internet', 'marketing') ",1,0.125
22020,"('marketing', 'seminar') ",1,0.333333333
22021,"('seminar', '</s>') ",2,1
22022,"('<s>', 'fever') ",1,0.000233263
22023,"('fever', 'headache') ",1,0.2
22024,"('headache', 'far') ",1,0.052631579
22025,"('far', 'worse') ",1,0.047619048
22026,"('worse', 'bad') ",1,0.111111111
22027,"('bad', 'enough') ",1,0.016949153
22028,"('enough', 'light') ",1,0.05
22029,"('light', 'sound') ",1,0.25
22030,"('sound', 'make') ",1,0.1
22031,"('make', 'want') ",1,0.012987013
22032,"('want', 'cry') ",1,0.008264463
22033,"('cry', 'new') ",1,0.083333333
22034,"('new', 'wretched') ",1,0.008
22035,"('wretched', 'neck') ",1,1
22036,"('neck', 'pain') ",1,0.2
22037,"('pain', 'calling') ",1,0.076923077
22038,"('calling', 'job') ",1,0.25
22039,"('job', '</s>') ",5,0.2
22040,"('<s>', 'watching') ",30,0.006997901
22041,"('watching', 'grudge') ",1,0.015625
22042,"('grudge', 'love') ",1,1
22043,"('love', 'watching') ",1,0.005050505
22044,"('watching', 'scary') ",1,0.015625
22045,"('scary', 'movies') ",1,0.25
22046,"('movies', 'pitch') ",1,0.090909091
22047,"('pitch', 'black') ",1,1
22048,"('black', 'basement') ",1,0.166666667
22049,"('basement', '</s>') ",1,1
22050,"('<s>', 'quot') ",12,0.00279916
22051,"('quot', 'half') ",1,0.004901961
22052,"('half', 'quot') ",1,0.066666667
22053,"('quot', 'choose') ",1,0.004901961
22054,"('choose', 'tonight') ",1,0.333333333
22055,"('tonight', 'check') ",1,0.013513514
22056,"('check', 'posts') ",1,0.032258065
22057,"('posts', 'twitter') ",2,1
22058,"('twitter', 'best') ",1,0.010204082
22059,"('best', 'move') ",1,0.021276596
22060,"('move', '</s>') ",1,0.125
22061,"('<s>', 'rcaplice') ",1,0.000233263
22062,"('rcaplice', 'sad') ",1,1
22063,"('sad', '</s>') ",27,0.321428571
22064,"('<s>', 'artistaday') ",1,0.000233263
22065,"('artistaday', 'well') ",1,1
22066,"('well', 'guess') ",1,0.011111111
22067,"('guess', 'depends') ",1,0.035714286
22068,"('depends', 'taking') ",1,0.333333333
22069,"('taking', 'away') ",1,0.058823529
22070,"('away', 'paid') ",1,0.029411765
22071,"('paid', 'work') ",1,0.25
22072,"('work', 'let') ",2,0.011428571
22073,"('let', 'face') ",1,0.035714286
22074,"('face', 'google') ",1,0.090909091
22075,"('google', 'afford') ",1,0.25
22076,"('afford', 'pay') ",1,0.125
22077,"('pay', 'starving') ",1,0.1
22078,"('starving', 'artists') ",1,0.5
22079,"('artists', '</s>') ",1,0.333333333
22080,"('<s>', 'babeeshark') ",1,0.000233263
22081,"('babeeshark', 'would') ",1,1
22082,"('would', 'ride') ",1,0.015384615
22083,"('ride', 'bikes') ",1,0.058823529
22084,"('bikes', 'time') ",1,1
22085,"('time', 'cant') ",2,0.013333333
22086,"('cant', 'run') ",1,0.02
22087,"('run', '</s>') ",1,0.058823529
22088,"('<s>', 'gofoborsvpcodes') ",1,0.000233263
22089,"('gofoborsvpcodes', 'could') ",1,1
22090,"('could', 'use') ",1,0.020408163
22091,"('use', 'one') ",1,0.047619048
22092,"('one', 'chesterfield') ",1,0.008264463
22093,"('chesterfield', 'terminator') ",1,1
22094,"('terminator', 'today') ",1,1
22095,"('today', 'anyone') ",1,0.005988024
22096,"('anyone', 'one') ",1,0.090909091
22097,"('one', 'text') ",1,0.008264463
22098,"('text', 'would') ",1,0.1
22099,"('would', 'appreciate') ",1,0.015384615
22100,"('appreciate', '</s>') ",3,0.5
22101,"('<s>', 'undergrad') ",1,0.000233263
22102,"('undergrad', 'degree') ",1,1
22103,"('degree', 'show') ",1,0.5
22104,"('show', 'today') ",1,0.024390244
22105,"('today', 'one') ",3,0.017964072
22106,"('one', 'favourite') ",1,0.008264463
22107,"('favourite', 'work') ",1,0.166666667
22108,"('work', 'days') ",1,0.005714286
22109,"('days', 'year') ",1,0.016666667
22110,"('year', 'proud') ",1,0.035714286
22111,"('proud', 'sussex') ",1,0.166666667
22112,"('sussex', 'mpt') ",1,1
22113,"('mpt', 'finalists') ",1,1
22114,"('finalists', '</s>') ",1,1
22115,"('<s>', 'home') ",12,0.00279916
22116,"('home', 'shari') ",1,0.009174312
22117,"('shari', 'goodbye') ",1,1
22118,"('goodbye', 'dear') ",1,0.25
22119,"('dear', 'friend') ",1,0.142857143
22120,"('friend', 'christine') ",1,0.033333333
22121,"('christine', 'hawaii') ",1,1
22122,"('hawaii', 'lucky') ",1,0.5
22123,"('lucky', 'getting') ",1,0.071428571
22124,"('getting', '</s>') ",2,0.026315789
22125,"('<s>', 'therealpickler') ",1,0.000233263
22126,"('therealpickler', 'band') ",1,1
22127,"('band', 'state') ",2,0.166666667
22128,"('state', 'love') ",1,0.125
22129,"('love', 'band') ",1,0.005050505
22130,"('band', 'state') ",2,0.166666667
22131,"('state', '</s>') ",1,0.125
22132,"('<s>', 'toastcommunism') ",1,0.000233263
22133,"('toastcommunism', 'stupid') ",1,1
22134,"('stupid', 'get') ",1,0.052631579
22135,"('get', 'keep') ",1,0.004065041
22136,"('keep', 'players') ",1,0.032258065
22137,"('players', 'years') ",1,1
22138,"('years', 'teams') ",1,0.058823529
22139,"('teams', 'struggle') ",1,1
22140,"('struggle', 'sign') ",1,0.333333333
22141,"('sign', 'anyone') ",1,0.333333333
22142,"('anyone', 'year') ",1,0.090909091
22143,"('year', 'hate') ",1,0.035714286
22144,"('hate', '</s>') ",6,0.125
22145,"('<s>', 'early') ",4,0.000933053
22146,"('early', 'hops') ",1,0.029411765
22147,"('hops', '</s>') ",1,1
22148,"('<s>', 'bummer') ",1,0.000233263
22149,"('bummer', 'fave') ",1,0.166666667
22150,"('fave', 'hooded') ",1,0.142857143
22151,"('hooded', 'sweatshirt') ",1,1
22152,"('sweatshirt', 'made') ",1,1
22153,"('made', 'way') ",1,0.029411765
22154,"('way', 'dryer') ",1,0.014705882
22155,"('dryer', 'shrank') ",1,1
22156,"('shrank', 'sleeves') ",1,1
22157,"('sleeves', 'quot') ",1,1
22158,"('quot', 'short') ",1,0.004901961
22159,"('short', '</s>') ",1,0.166666667
22160,"('<s>', 'annaaralar') ",1,0.000233263
22161,"('annaaralar', 'vietnam') ",1,1
22162,"('vietnam', 'route') ",1,1
22163,"('route', 'tons') ",1,1
22164,"('tons', 'pirated') ",1,1
22165,"('pirated', 'stuff') ",1,1
22166,"('stuff', 'including') ",1,0.035714286
22167,"('including', 'books') ",1,0.2
22168,"('books', 'roxy') ",1,0.166666667
22169,"('roxy', 'items') ",1,0.5
22170,"('items', '</s>') ",1,1
22171,"('<s>', 'deadlyhouses') ",1,0.000233263
22172,"('deadlyhouses', 'ergh') ",1,1
22173,"('ergh', 'need') ",1,1
22174,"('need', 'sleep') ",2,0.020618557
22175,"('sleep', 'call') ",1,0.012658228
22176,"('call', 'work') ",1,0.043478261
22177,"('work', '</s>') ",39,0.222857143
22178,"('<s>', 'annoyed') ",1,0.000233263
22179,"('annoyed', 'raining') ",1,0.333333333
22180,"('raining', 'wanna') ",1,0.058823529
22181,"('wanna', 'get') ",1,0.025
22182,"('get', 'house') ",1,0.004065041
22183,"('house', '</s>') ",6,0.2
22184,"('<s>', 'everyone') ",6,0.00139958
22185,"('everyone', 'else') ",3,0.090909091
22186,"('else', 'gets') ",1,0.0625
22187,"('gets', 'cool') ",1,0.090909091
22188,"('cool', 'sports') ",1,0.025641026
22189,"('sports', 'injury') ",1,0.5
22190,"('injury', 'stories') ",1,1
22191,"('stories', 'twist') ",1,0.5
22192,"('twist', 'knee') ",1,1
22193,"('knee', 'playing') ",1,0.5
22194,"('playing', 'wiener') ",1,0.055555556
22195,"('wiener', 'dogs') ",1,1
22196,"('dogs', '</s>') ",1,0.125
22197,"('<s>', 'hope') ",5,0.001166317
22198,"('hope', 'return') ",1,0.01010101
22199,"('return', 'together') ",1,0.25
22200,"('together', '</s>') ",4,0.235294118
22201,"('<s>', 'new') ",17,0.003965477
22202,"('new', 'baby') ",1,0.008
22203,"('baby', 'boy') ",2,0.055555556
22204,"('boy', 'jangelo') ",1,0.0625
22205,"('jangelo', 'congratulations') ",1,1
22206,"('congratulations', 'angelo') ",1,0.333333333
22207,"('angelo', '</s>') ",1,1
22208,"('<s>', 'ihsanamin') ",1,0.000233263
22209,"('ihsanamin', 'katchin') ",1,1
22210,"('katchin', 'wanna') ",1,1
22211,"('wanna', 'hardheaded') ",1,0.025
22212,"('hardheaded', 'hoping') ",1,1
22213,"('hoping', 'would') ",1,0.058823529
22214,"('would', 'improve') ",1,0.015384615
22215,"('improve', 'yeah') ",1,0.5
22216,"('yeah', 'keep') ",1,0.014705882
22217,"('keep', 'feelin') ",1,0.032258065
22218,"('feelin', 'like') ",1,0.2
22219,"('like', '</s>') ",13,0.067708333
22220,"('<s>', 'really') ",32,0.007464427
22221,"('really', 'wonders') ",1,0.006896552
22222,"('wonders', 'hard') ",1,1
22223,"('hard', 'strawberry') ",1,0.03030303
22224,"('strawberry', 'creamer') ",1,0.333333333
22225,"('creamer', 'might') ",1,0.5
22226,"('might', 'taste') ",1,0.05
22227,"('taste', 'like') ",2,0.5
22228,"('like', 'wonder') ",1,0.005208333
22229,"('wonder', 'friends') ",1,0.083333333
22230,"('friends', 'know') ",1,0.019230769
22231,"('know', '</s>') ",11,0.090163934
22232,"('<s>', 'miss') ",18,0.00419874
22233,"('miss', 'crush') ",1,0.011111111
22234,"('crush', '</s>') ",1,0.333333333
22235,"('<s>', 'james') ",1,0.000233263
22236,"('james', 'buckley') ",1,0.25
22237,"('buckley', 'welcome') ",1,1
22238,"('welcome', 'anyway') ",1,0.058823529
22239,"('anyway', '</s>') ",3,0.272727273
22240,"('<s>', 'catenalady') ",1,0.000233263
22241,"('catenalady', 'crust') ",1,1
22242,"('crust', 'like') ",1,0.5
22243,"('like', 'good') ",2,0.010416667
22244,"('good', 'parts') ",1,0.003802281
22245,"('parts', '</s>') ",1,1
22246,"('<s>', 'jake') ",1,0.000233263
22247,"('jake', 'smith') ",1,0.2
22248,"('smith', '</s>') ",1,1
22249,"('<s>', 'cakes') ",1,0.000233263
22250,"('cakes', 'beer') ",1,0.333333333
22251,"('beer', 'poorly') ",1,0.083333333
22252,"('poorly', 'belly') ",1,0.5
22253,"('belly', '</s>') ",2,0.5
22254,"('<s>', 'html') ",1,0.000233263
22255,"('html', 'site') ",1,1
22256,"('site', 'finished') ",1,0.090909091
22257,"('finished', 'basic') ",1,0.037037037
22258,"('basic', 'updates') ",1,1
22259,"('updates', 'left') ",1,0.1
22260,"('left', 'posting') ",1,0.03030303
22261,"('posting', 'establish') ",1,0.5
22262,"('establish', 'plot') ",1,1
22263,"('plot', 'canon') ",1,1
22264,"('canon', 'characters') ",1,0.5
22265,"('characters', 'come') ",1,0.333333333
22266,"('come', 'join') ",1,0.013888889
22267,"('join', '</s>') ",2,0.333333333
22268,"('<s>', 'talkaboutluck') ",1,0.000233263
22269,"('talkaboutluck', 'man') ",1,1
22270,"('man', 'chuck') ",1,0.026315789
22271,"('chuck', 'yes') ",1,0.166666667
22272,"('yes', 'greatest') ",1,0.027777778
22273,"('greatest', 'show') ",1,0.333333333
22274,"('show', 'earth') ",1,0.024390244
22275,"('earth', 'love') ",1,0.5
22276,"('love', 'haha') ",2,0.01010101
22277,"('haha', 'well') ",3,0.02970297
22278,"('well', 'good') ",2,0.022222222
22279,"('good', '</s>') ",35,0.133079848
22280,"('<s>', 'thedaniater') ",1,0.000233263
22281,"('thedaniater', 'pissed') ",1,1
22282,"('pissed', 'mom') ",1,0.25
22283,"('mom', 'one') ",1,0.037037037
22284,"('one', 'day') ",4,0.033057851
22285,"('day', 'old') ",2,0.008368201
22286,"('old', 'enough') ",1,0.023255814
22287,"('enough', 'get') ",1,0.05
22288,"('get', 'revenge') ",1,0.004065041
22289,"('revenge', 'putting') ",1,1
22290,"('putting', 'old') ",1,0.333333333
22291,"('old', 'age') ",1,0.023255814
22292,"('age', 'home') ",1,1
22293,"('home', 'mwahahaha') ",1,0.009174312
22294,"('mwahahaha', '</s>') ",1,1
22295,"('<s>', 'lovinjj') ",1,0.000233263
22296,"('lovinjj', 'really') ",1,1
22297,"('really', 'still') ",2,0.013793103
22298,"('still', 'light') ",1,0.007936508
22299,"('light', 'amazing') ",1,0.25
22300,"('amazing', 'miss') ",1,0.027777778
22301,"('miss', '</s>') ",12,0.133333333
22302,"('<s>', 'gemmaz') ",1,0.000233263
22303,"('gemmaz', 'didnt') ",1,1
22304,"('didnt', 'steal') ",1,0.038461538
22305,"('steal', 'twilight') ",1,1
22306,"('twilight', 'books') ",1,0.142857143
22307,"('books', 'noooooooo') ",1,0.166666667
22308,"('noooooooo', '</s>') ",1,1
22309,"('<s>', 'willow') ",1,0.000233263
22310,"('willow', 'let') ",1,1
22311,"('let', 'check') ",1,0.035714286
22312,"('check', 'mail') ",1,0.032258065
22313,"('mail', 'reading') ",1,0.111111111
22314,"('reading', 'lengthy') ",1,0.1
22315,"('lengthy', 'complicated') ",1,1
22316,"('complicated', 'article') ",1,1
22317,"('article', 'bout') ",1,0.25
22318,"('bout', 'work') ",1,0.0625
22319,"('work', 'amp') ",1,0.005714286
22320,"('amp', 'checked') ",1,0.006711409
22321,"('checked', 'mail') ",1,0.333333333
22322,"('mail', 'yet') ",1,0.111111111
22323,"('yet', '</s>') ",4,0.093023256
22324,"('<s>', 'rukshanw') ",1,0.000233263
22325,"('rukshanw', 'thanks') ",1,1
22326,"('thanks', 'refreshing') ",1,0.008
22327,"('refreshing', 'hear') ",1,0.5
22328,"('hear', 'something') ",1,0.032258065
22329,"('something', 'like') ",2,0.040816327
22330,"('like', 'every') ",1,0.005208333
22331,"('every', '</s>') ",2,0.142857143
22332,"('<s>', 'caitlinharvie') ",1,0.000233263
22333,"('caitlinharvie', 'spoken') ",1,1
22334,"('spoken', 'ages') ",1,1
22335,"('ages', '</s>') ",1,0.142857143
22336,"('<s>', 'one') ",9,0.00209937
22337,"('one', 'play') ",2,0.016528926
22338,"('play', 'mario') ",1,0.029411765
22339,"('mario', 'kart') ",2,0.4
22340,"('kart', 'lame') ",1,0.5
22341,"('lame', 'need') ",1,0.125
22342,"('need', 'games') ",1,0.010309278
22343,"('games', 'something') ",1,0.333333333
22344,"('something', '</s>') ",7,0.142857143
22345,"('<s>', 'freaking') ",1,0.000233263
22346,"('freaking', 'excited') ",1,0.166666667
22347,"('excited', 'nkotb') ",1,0.035714286
22348,"('nkotb', 'full') ",1,0.333333333
22349,"('full', 'service') ",1,0.0625
22350,"('service', 'tour') ",1,0.5
22351,"('tour', 'ahhhhhhh') ",1,0.076923077
22352,"('ahhhhhhh', 'jabbawockeez') ",1,1
22353,"('jabbawockeez', '</s>') ",1,1
22354,"('<s>', 'cathylando') ",1,0.000233263
22355,"('cathylando', 'haha') ",1,1
22356,"('haha', 'yeah') ",2,0.01980198
22357,"('yeah', 'downloaded') ",1,0.014705882
22358,"('downloaded', 'sounded') ",1,0.166666667
22359,"('sounded', 'great') ",1,0.5
22360,"('great', '</s>') ",11,0.126436782
22361,"('<s>', 'majornelson') ",1,0.000233263
22362,"('majornelson', 'links') ",1,1
22363,"('links', 'private') ",1,0.25
22364,"('private', 'page') ",1,0.25
22365,"('page', 'flickr') ",1,0.071428571
22366,"('flickr', '</s>') ",1,0.333333333
22367,"('<s>', 'really') ",32,0.007464427
22368,"('really', 'months') ",1,0.006896552
22369,"('months', 'since') ",1,0.076923077
22370,"('since', 'last') ",2,0.060606061
22371,"('last', 'went') ",1,0.01
22372,"('went', 'camping') ",1,0.033333333
22373,"('camping', 'succumbing') ",1,0.333333333
22374,"('succumbing', 'sly') ",1,1
22375,"('sly', 'stranglehold') ",1,1
22376,"('stranglehold', 'city') ",1,1
22377,"('city', '</s>') ",3,0.3
22378,"('<s>', 'greggarbo') ",1,0.000233263
22379,"('greggarbo', 'omj') ",1,1
22380,"('omj', 'want') ",1,0.25
22381,"('want', '</s>') ",11,0.090909091
22382,"('<s>', 'floating') ",1,0.000233263
22383,"('floating', 'comal') ",1,0.5
22384,"('comal', 'river') ",1,1
22385,"('river', '</s>') ",1,0.5
22386,"('<s>', 'knicksmets') ",1,0.000233263
22387,"('knicksmets', 'darn') ",1,1
22388,"('darn', 'fast') ",1,0.166666667
22389,"('fast', 'makes') ",1,0.111111111
22390,"('makes', 'sad') ",3,0.125
22391,"('sad', 'work') ",1,0.011904762
22392,"('work', 'tomorrow') ",7,0.04
22393,"('tomorrow', '</s>') ",37,0.352380952
22394,"('<s>', 'new') ",17,0.003965477
22395,"('new', 'yorrrrk') ",1,0.008
22396,"('yorrrrk', '</s>') ",1,1
22397,"('<s>', 'salehh') ",1,0.000233263
22398,"('salehh', 'beat') ",1,1
22399,"('beat', 'anytime') ",1,0.142857143
22400,"('anytime', '</s>') ",3,0.5
22401,"('<s>', 'omg') ",14,0.003265687
22402,"('omg', 'asked') ",1,0.034482759
22403,"('asked', 'check') ",1,0.111111111
22404,"('check', 'diner') ",1,0.032258065
22405,"('diner', 'guess') ",1,0.5
22406,"('guess', 'music') ",1,0.035714286
22407,"('music', 'playing') ",1,0.043478261
22408,"('playing', 'bachground') ",1,0.055555556
22409,"('bachground', 'wham') ",1,1
22410,"('wham', 'everything') ",1,1
22411,"('everything', 'wants') ",1,0.058823529
22412,"('wants', 'omfg') ",1,0.055555556
22413,"('omfg', 'love') ",1,0.333333333
22414,"('love', 'george') ",1,0.005050505
22415,"('george', 'michael') ",1,1
22416,"('michael', '</s>') ",1,0.2
22417,"('<s>', 'caught') ",3,0.00069979
22418,"('caught', 'scanning') ",1,0.111111111
22419,"('scanning', 'got') ",1,1
22420,"('got', 'reek') ",1,0.006134969
22421,"('reek', 'popcorns') ",1,1
22422,"('popcorns', 'super') ",1,1
22423,"('super', 'friendly') ",1,0.058823529
22424,"('friendly', 'pup') ",1,0.333333333
22425,"('pup', 'film') ",1,1
22426,"('film', 'reminded') ",1,0.166666667
