,Word Unit,Count,Probability
11859,"('dapacheco', 'hard') ",1,2.50E-06
11861,"('<s>', 'jordanknight') ",1,2.50E-06
11862,"('jordanknight', 'need') ",1,2.50E-06
11863,"('need', 'sing') ",1,2.50E-06
11864,"('sing', 'truck') ",1,2.50E-06
11865,"('truck', 'amp') ",1,2.50E-06
11866,"('amp', 'fish') ",1,2.50E-06
11867,"('fish', 'summer') ",1,2.50E-06
11869,"('tour', '</s>') ",1,2.50E-06
11871,"('woke', 'last') ",1,2.50E-06
11875,"('<s>', 'afterfx') ",1,2.50E-06
11876,"('afterfx', 'workshop') ",1,2.50E-06
11877,"('workshop', 'today') ",1,2.50E-06
11878,"('today', 'nice') ",1,2.50E-06
11880,"('<s>', 'berthofstede') ",1,2.50E-06
11881,"('berthofstede', '</s>') ",1,2.50E-06
11882,"('<s>', 'enough') ",1,2.50E-06
11883,"('enough', 'quizzes') ",1,2.50E-06
11884,"('quizzes', 'back') ",1,2.50E-06
11885,"('back', 'studying') ",1,2.50E-06
11887,"('<s>', 'hash') ",1,2.50E-06
11888,"('hash', 'obama') ",1,2.50E-06
11889,"('obama', 'certainly') ",1,2.50E-06
11890,"('certainly', 'thrilled') ",1,2.50E-06
11891,"('thrilled', 'neighborhood') ",1,2.50E-06
11892,"('neighborhood', 'welcome') ",1,2.50E-06
11893,"('welcome', 'anytime') ",1,2.50E-06
11896,"('lost', 'rounders') ",1,2.50E-06
11897,"('rounders', 'match') ",1,2.50E-06
11898,"('match', 'ahh') ",1,2.50E-06
11899,"('ahh', 'well') ",1,2.50E-06
11900,"('well', 'great') ",1,2.50E-06
11901,"('great', 'game') ",1,2.50E-06
11902,"('game', 'either') ",1,2.50E-06
11904,"('way', 'well') ",1,2.50E-06
11905,"('well', 'played') ",1,2.50E-06
11906,"('played', 'girls') ",1,2.50E-06
11907,"('girls', 'still') ",1,2.50E-06
11908,"('still', 'obsessivly') ",1,2.50E-06
11909,"('obsessivly', 'listening') ",1,2.50E-06
11910,"('listening', 'fly') ",1,2.50E-06
11911,"('fly', 'love') ",1,2.50E-06
11913,"('<s>', 'rcpmelissa') ",1,2.50E-06
11914,"('rcpmelissa', 'kids') ",1,2.50E-06
11916,"('love', 'talk') ",1,2.50E-06
11917,"('talk', 'weather') ",1,2.50E-06
11918,"('weather', 'trying') ",1,2.50E-06
11919,"('trying', 'subscribe') ",1,2.50E-06
11920,"('subscribe', 'blog') ",1,2.50E-06
11921,"('blog', 'figure') ",1,2.50E-06
11924,"('songzyuuup', 'always') ",1,2.50E-06
11925,"('always', 'twisted') ",1,2.50E-06
11926,"('twisted', 'mean') ",1,2.50E-06
11927,"('mean', 'kno') ",1,2.50E-06
11928,"('kno', 'bout') ",1,2.50E-06
11929,"('bout', 'big') ",1,2.50E-06
11930,"('big', 'ego') ",1,2.50E-06
11931,"('ego', 'kno') ",1,2.50E-06
11932,"('kno', 'one') ",1,2.50E-06
11933,"('one', 'invented') ",1,2.50E-06
11934,"('invented', 'sex') ",1,2.50E-06
11935,"('sex', 'lolz') ",1,2.50E-06
11936,"('lolz', 'kno') ",1,2.50E-06
11937,"('kno', 'ham') ",1,2.50E-06
11938,"('ham', 'lol') ",1,2.50E-06
11940,"('<s>', 'swmchic') ",1,2.50E-06
11941,"('swmchic', 'haha') ",1,2.50E-06
11942,"('haha', 'almost') ",1,2.50E-06
11943,"('almost', 'forgot') ",1,2.50E-06
11944,"('forgot', 'know') ",1,2.50E-06
11945,"('know', 'frickin') ",1,2.50E-06
11946,"('frickin', 'awesome') ",1,2.50E-06
11947,"('awesome', 'may') ",1,2.50E-06
11948,"('may', 'first') ",1,2.50E-06
11949,"('first', 'book') ",1,2.50E-06
11950,"('book', 'ever') ",1,2.50E-06
11951,"('ever', 'read') ",1,2.50E-06
11953,"('<s>', 'started') ",1,2.50E-06
11954,"('started', 'new') ",1,2.50E-06
11956,"('job', 'today') ",1,2.50E-06
11957,"('today', 'sonic') ",1,2.50E-06
11958,"('sonic', 'cool') ",1,2.50E-06
11960,"('<s>', 'apriori') ",1,2.50E-06
11961,"('apriori', 'beauty') ",1,2.50E-06
11962,"('beauty', 'thank') ",1,2.50E-06
11963,"('thank', 'double') ",1,2.50E-06
11965,"('<s>', 'emilyybrowningg') ",1,2.50E-06
11966,"('emilyybrowningg', 'awesome') ",1,2.50E-06
11968,"('love', 'believe') ",1,2.50E-06
11969,"('believe', 'real') ",1,2.50E-06
11970,"('real', 'never') ",1,2.50E-06
11971,"('never', 'fake') ",1,2.50E-06
11972,"('fake', '</s>') ",1,2.50E-06
11974,"('happy', 'fabric') ",1,2.50E-06
11975,"('fabric', 'friday') ",1,2.50E-06
11976,"('friday', 'flat') ",1,2.50E-06
11977,"('flat', 'rate') ",1,2.50E-06
11978,"('rate', 'shipping') ",1,2.50E-06
11979,"('shipping', 'great') ",1,2.50E-06
11980,"('great', 'japanese') ",1,2.50E-06
11981,"('japanese', 'fabrics') ",1,2.50E-06
11982,"('fabrics', '</s>') ",1,2.50E-06
11984,"('thanks', 'steffenjason') ",1,2.50E-06
11985,"('steffenjason', 'brucewez') ",1,2.50E-06
11986,"('brucewez', 'seaby') ",1,2.50E-06
11987,"('seaby', 'ross') ",1,2.50E-06
11988,"('ross', 'rogers') ",1,2.50E-06
11989,"('rogers', 'great') ",1,2.50E-06
11990,"('great', 'mtb') ",1,2.50E-06
11991,"('mtb', 'ride') ",1,2.50E-06
11992,"('ride', 'nebo') ",1,2.50E-06
11993,"('nebo', 'great') ",1,2.50E-06
11996,"('great', 'ambiance') ",1,2.50E-06
11997,"('ambiance', 'great') ",1,2.50E-06
11998,"('great', 'ride') ",1,2.50E-06
12000,"('<s>', 'missjo') ",1,2.50E-06
12001,"('missjo', 'ladie') ",1,2.50E-06
12002,"('ladie', 'known') ",1,2.50E-06
12003,"('known', 'loren') ",1,2.50E-06
12004,"('loren', 'media') ",1,2.50E-06
12005,"('media', 'years') ",1,2.50E-06
12006,"('years', 'put') ",1,2.50E-06
12007,"('put', 'good') ",1,2.50E-06
12008,"('good', 'word') ",1,2.50E-06
12011,"('watching', 'lottery') ",1,2.50E-06
12012,"('lottery', 'draw') ",1,2.50E-06
12013,"('draw', 'tonight') ",1,2.50E-06
12014,"('tonight', 'million') ",1,2.50E-06
12015,"('million', 'nice') ",1,2.50E-06
12016,"('nice', 'sum') ",1,2.50E-06
12017,"('sum', 'indeed') ",1,2.50E-06
12020,"('mom', 'bought') ",1,2.50E-06
12021,"('bought', 'bathing') ",1,2.50E-06
12022,"('bathing', 'suits') ",1,2.50E-06
12023,"('suits', 'today') ",1,2.50E-06
12026,"('think', 'tweeting') ",1,2.50E-06
12027,"('tweeting', 'phone') ",1,2.50E-06
12028,"('phone', 'really') ",1,2.50E-06
12032,"('great', 'rdg') ",1,2.50E-06
12033,"('rdg', 'tonight') ",1,2.50E-06
12034,"('tonight', 'love') ",1,2.50E-06
12038,"('<s>', 'mah') ",1,2.50E-06
12039,"('mah', 'gosh') ",1,2.50E-06
12040,"('gosh', 'retweet') ",1,2.50E-06
12041,"('retweet', 'think') ",1,2.50E-06
12042,"('think', 'first') ",1,2.50E-06
12043,"('first', 'thanks') ",1,2.50E-06
12044,"('thanks', 'bobgrrl') ",1,2.50E-06
12045,"('bobgrrl', '</s>') ",1,2.50E-06
12046,"('<s>', 'howliet') ",1,2.50E-06
12047,"('howliet', '</s>') ",1,2.50E-06
12048,"('<s>', 'princessarchie') ",1,2.50E-06
12049,"('princessarchie', 'remember') ",1,2.50E-06
12050,"('remember', 'put') ",1,2.50E-06
12052,"('phone', 'silent') ",1,2.50E-06
12053,"('silent', 'lol') ",1,2.50E-06
12054,"('lol', 'night') ",1,2.50E-06
12055,"('night', 'loveees') ",1,2.50E-06
12056,"('loveees', '</s>') ",1,2.50E-06
12057,"('<s>', 'ramadimas') ",1,2.50E-06
12058,"('ramadimas', 'thank') ",1,2.50E-06
12059,"('thank', 'darling') ",1,2.50E-06
12060,"('darling', '</s>') ",1,2.50E-06
12061,"('<s>', 'burned') ",1,2.50E-06
12062,"('burned', '</s>') ",1,2.50E-06
12063,"('<s>', 'selmgomez') ",1,2.50E-06
12064,"('selmgomez', 'bomb') ",1,2.50E-06
12065,"('bomb', 'haha') ",1,2.50E-06
12066,"('haha', 'bff') ",1,2.50E-06
12067,"('bff', 'calling') ",1,2.50E-06
12068,"('calling', 'quot') ",1,2.50E-06
12069,"('quot', 'say') ",1,2.50E-06
12071,"('quot', 'number') ",1,2.50E-06
12072,"('number', 'plz') ",1,2.50E-06
12073,"('plz', 'call') ",1,2.50E-06
12074,"('call', 'back') ",1,2.50E-06
12076,"('<s>', 'norcalwine') ",1,2.50E-06
12077,"('norcalwine', 'may') ",1,2.50E-06
12078,"('may', 'time') ",1,2.50E-06
12080,"('get', 'bottle') ",1,2.50E-06
12081,"('bottle', 'empty') ",1,2.50E-06
12082,"('empty', 'bit') ",1,2.50E-06
12083,"('bit', 'glasses') ",1,2.50E-06
12085,"('<s>', 'tragedy') ",1,2.50E-06
12086,"('tragedy', 'utter') ",1,2.50E-06
12087,"('utter', 'tragedy') ",1,2.50E-06
12088,"('tragedy', 'arms') ",1,2.50E-06
12089,"('arms', 'teddy') ",1,2.50E-06
12090,"('teddy', 'arm') ",1,2.50E-06
12091,"('arm', 'teddy') ",1,2.50E-06
12092,"('teddy', 'respectful') ",1,2.50E-06
12093,"('respectful', 'mourning') ",1,2.50E-06
12094,"('mourning', 'maxzilla') ",1,2.50E-06
12095,"('maxzilla', 'latest') ",1,2.50E-06
12096,"('latest', 'victim') ",1,2.50E-06
12097,"('victim', 'never') ",1,2.50E-06
12098,"('never', 'clap') ",1,2.50E-06
12099,"('clap', '</s>') ",1,2.50E-06
12100,"('<s>', 'rafatux') ",1,2.50E-06
12101,"('rafatux', 'por') ",1,2.50E-06
12102,"('por', 'supuesto') ",1,2.50E-06
12103,"('supuesto', 'spread') ",1,2.50E-06
12109,"('tomorrow', 'bringing') ",1,2.50E-06
12110,"('bringing', 'party') ",1,2.50E-06
12111,"('party', 'aberdeen') ",1,2.50E-06
12112,"('aberdeen', '</s>') ",1,2.50E-06
12113,"('<s>', 'renatebeate') ",1,2.50E-06
12114,"('renatebeate', 'yes') ",1,2.50E-06
12115,"('yes', 'think') ",1,2.50E-06
12116,"('think', 'assume') ",1,2.50E-06
12117,"('assume', 'hope') ",1,2.50E-06
12118,"('hope', 'taste') ",1,2.50E-06
12119,"('taste', 'well') ",1,2.50E-06
12121,"('<s>', 'face') ",1,2.50E-06
12122,"('face', 'hurts') ",1,2.50E-06
12123,"('hurts', 'looks') ",1,2.50E-06
12125,"('like', 'attacked') ",1,2.50E-06
12126,"('attacked', '</s>') ",1,2.50E-06
12127,"('<s>', 'cried') ",1,2.50E-06
12128,"('cried', 'whilst') ",1,2.50E-06
12129,"('whilst', 'watching') ",1,2.50E-06
12130,"('watching', 'hollyoaks') ",1,2.50E-06
12131,"('hollyoaks', 'need') ",1,2.50E-06
12132,"('need', 'life') ",1,2.50E-06
12136,"('someone', 'somewhere') ",1,2.50E-06
12137,"('somewhere', 'like') ",1,2.50E-06
12138,"('like', 'slidon') ",1,2.50E-06
12139,"('slidon', '</s>') ",1,2.50E-06
12140,"('<s>', 'haylz') ",1,2.50E-06
12141,"('haylz', 'stone') ",1,2.50E-06
12142,"('stone', 'wot') ",1,2.50E-06
12143,"('wot', 'wana') ",1,2.50E-06
12144,"('wana', 'skin') ",1,2.50E-06
12145,"('skin', 'bones') ",1,2.50E-06
12146,"('bones', 'gud') ",1,2.50E-06
12147,"('gud', 'perfecto') ",1,2.50E-06
12148,"('perfecto', 'way') ",1,2.50E-06
12149,"('way', 'xxx') ",1,2.50E-06
12151,"('<s>', 'caffeine') ",1,2.50E-06
12152,"('caffeine', 'fixing') ",1,2.50E-06
12153,"('fixing', 'headache') ",1,2.50E-06
12155,"('<s>', 'becs') ",1,2.50E-06
12156,"('becs', 'call') ",1,2.50E-06
12157,"('call', 'political') ",1,2.50E-06
12158,"('political', 'website') ",1,2.50E-06
12159,"('website', 'quot') ",1,2.50E-06
12160,"('quot', 'stress') ",1,2.50E-06
12161,"('stress', 'tests') ",1,2.50E-06
12162,"('tests', 'quot') ",1,2.50E-06
12165,"('stuck', 'traffic') ",1,2.50E-06
12166,"('traffic', 'time') ",1,2.50E-06
12167,"('time', 'grrrr') ",1,2.50E-06
12168,"('grrrr', '</s>') ",1,2.50E-06
12169,"('<s>', 'alexorman') ",1,2.50E-06
12170,"('alexorman', 'self') ",1,2.50E-06
12171,"('self', 'concious') ",1,2.50E-06
12172,"('concious', '</s>') ",1,2.50E-06
12174,"('sunday', 'means') ",1,2.50E-06
12175,"('means', 'tomorow') ",1,2.50E-06
12176,"('tomorow', 'school') ",1,2.50E-06
12178,"('<s>', 'hester') ",1,2.50E-06
12179,"('hester', 'love') ",1,2.50E-06
12181,"('show', 'bravo') ",1,2.50E-06
12182,"('bravo', 'addiction') ",1,2.50E-06
12183,"('addiction', '</s>') ",1,2.50E-06
12185,"('battery', 'shit') ",1,2.50E-06
12186,"('shit', 'died') ",1,2.50E-06
12187,"('died', 'car') ",1,2.50E-06
12188,"('car', 'today') ",1,2.50E-06
12190,"('stuck', 'gas') ",1,2.50E-06
12191,"('gas', 'station') ",1,2.50E-06
12192,"('station', 'super') ",1,2.50E-06
12193,"('super', 'hungry') ",1,2.50E-06
12194,"('hungry', '</s>') ",1,2.50E-06
12196,"('says', 'yep') ",1,2.50E-06
12197,"('yep', 'agree') ",1,2.50E-06
12199,"('<s>', 'whiterabbit') ",1,2.50E-06
12200,"('whiterabbit', 'great') ",1,2.50E-06
12201,"('great', 'even') ",1,2.50E-06
12202,"('even', 'thinking') ",1,2.50E-06
12203,"('thinking', 'start') ",1,2.50E-06
12204,"('start', 'gym') ",1,2.50E-06
12206,"('tomorrow', 'know') ",1,2.50E-06
12207,"('know', 'guy') ",1,2.50E-06
12208,"('guy', 'little') ",1,2.50E-06
12209,"('little', 'tummy') ",1,2.50E-06
12210,"('tummy', '</s>') ",1,2.50E-06
12212,"('work', 'wanna') ",1,2.50E-06
12214,"('<s>', 'wubsnet') ",1,2.50E-06
12215,"('wubsnet', 'never') ",1,2.50E-06
12216,"('never', 'brothers') ",1,2.50E-06
12217,"('brothers', 'enemies') ",1,2.50E-06
12218,"('enemies', 'port') ",1,2.50E-06
12219,"('port', 'charles') ",1,2.50E-06
12220,"('charles', 'sorry') ",1,2.50E-06
12222,"('<s>', 'bingfutch') ",1,2.50E-06
12223,"('bingfutch', 'keeping') ",1,2.50E-06
12224,"('keeping', 'music') ",1,2.50E-06
12225,"('music', 'going') ",1,2.50E-06
12226,"('going', 'twitter') ",1,2.50E-06
12228,"('stream', 'would') ",1,2.50E-06
12229,"('would', 'empty') ",1,2.50E-06
12230,"('empty', 'everybody') ",1,2.50E-06
12231,"('everybody', 'tonight') ",1,2.50E-06
12233,"('<s>', 'moonsoar') ",1,2.50E-06
12234,"('moonsoar', 'thanks') ",1,2.50E-06
12235,"('thanks', 'court') ",1,2.50E-06
12236,"('court', '</s>') ",1,2.50E-06
12238,"('twitter', 'myspace') ",1,2.50E-06
12240,"('facebook', 'unblocked') ",1,2.50E-06
12241,"('unblocked', 'school') ",1,2.50E-06
12246,"('oliver', 'whats') ",1,2.50E-06
12250,"('lost', 'dark') ",1,2.50E-06
12251,"('dark', 'hear') ",1,2.50E-06
12252,"('hear', 'laughing') ",1,2.50E-06
12253,"('laughing', '</s>') ",1,2.50E-06
12255,"('watching', 'bride') ",1,2.50E-06
12256,"('bride', 'wars') ",1,2.50E-06
12257,"('wars', '</s>') ",1,2.50E-06
12259,"('missed', 'snl') ",1,2.50E-06
12260,"('snl', 'hate') ",1,2.50E-06
12262,"('<s>', 'suzemuse') ",1,2.50E-06
12263,"('suzemuse', 'uhm') ",1,2.50E-06
12264,"('uhm', 'backwards') ",1,2.50E-06
12265,"('backwards', 'wrong') ",1,2.50E-06
12269,"('nap', '</s>') ",1,2.50E-06
12271,"('loving', 'hott') ",1,2.50E-06
12272,"('hott', 'weather') ",1,2.50E-06
12273,"('weather', 'amp') ",1,2.50E-06
12274,"('amp', 'little') ",1,2.50E-06
12275,"('little', 'tan') ",1,2.50E-06
12276,"('tan', 'back') ",1,2.50E-06
12277,"('back', 'salon') ",1,2.50E-06
12278,"('salon', 'feels') ",1,2.50E-06
12279,"('feels', 'ready') ",1,2.50E-06
12280,"('ready', 'summer') ",1,2.50E-06
12281,"('summer', 'amp') ",1,2.50E-06
12282,"('amp', 'holiday') ",1,2.50E-06
12283,"('holiday', '</s>') ",1,2.50E-06
12286,"('ready', 'collect') ",1,2.50E-06
12287,"('collect', 'first') ",1,2.50E-06
12288,"('first', 'new') ",1,2.50E-06
12290,"('glasses', 'nearly') ",1,2.50E-06
12291,"('nearly', 'decade') ",1,2.50E-06
12292,"('decade', '</s>') ",1,2.50E-06
12293,"('<s>', 'sleepover') ",1,2.50E-06
12294,"('sleepover', 'charro') ",1,2.50E-06
12295,"('charro', 'get') ",1,2.50E-06
12296,"('get', 'excited') ",1,2.50E-06
12297,"('excited', 'going') ",1,2.50E-06
12298,"('going', 'party') ",1,2.50E-06
12300,"('<s>', 'apple') ",1,2.50E-06
12301,"('apple', 'worldwide') ",1,2.50E-06
12302,"('worldwide', 'developers') ",1,2.50E-06
12303,"('developers', 'conference') ",1,2.50E-06
12304,"('conference', 'kick') ",1,2.50E-06
12305,"('kick', 'keynote') ",1,2.50E-06
12306,"('keynote', 'address') ",1,2.50E-06
12307,"('address', 'tomorrow') ",1,2.50E-06
12308,"('tomorrow', 'see') ",1,2.50E-06
12309,"('see', 'new') ",1,2.50E-06
12314,"('new', 'bed') ",1,2.50E-06
12315,"('bed', 'repaint') ",1,2.50E-06
12316,"('repaint', 'room') ",1,2.50E-06
12318,"('get', 'proper') ",1,2.50E-06
12319,"('proper', 'bookshelf') ",1,2.50E-06
12320,"('bookshelf', 'etc') ",1,2.50E-06
12326,"('<s>', 'lied') ",1,2.50E-06
12327,"('lied', 'great') ",1,2.50E-06
12330,"('going', 'friend') ",1,2.50E-06
12331,"('friend', 'soon') ",1,2.50E-06
12332,"('soon', 'shopping') ",1,2.50E-06
12335,"('proud', 'everyone') ",1,2.50E-06
12336,"('everyone', 'retweeting') ",1,2.50E-06
12337,"('retweeting', 'typo') ",1,2.50E-06
12338,"('typo', 'changed') ",1,2.50E-06
12341,"('mileycyrus', 'tell') ",1,2.50E-06
12342,"('tell', 'vote') ",1,2.50E-06
12343,"('vote', 'cause') ",1,2.50E-06
12344,"('cause', 'germany') ",1,2.50E-06
12345,"('germany', 'btw') ",1,2.50E-06
12346,"('btw', 'love') ",1,2.50E-06
12349,"('<s>', 'bawrie') ",1,2.50E-06
12350,"('bawrie', 'sucks') ",1,2.50E-06
12351,"('sucks', 'bawrie') ",1,2.50E-06
12352,"('bawrie', 'awww') ",1,2.50E-06
12353,"('awww', 'tomorrow') ",1,2.50E-06
12355,"('without', 'dom') ",1,2.50E-06
12356,"('dom', '</s>') ",1,2.50E-06
12357,"('<s>', 'tnaaddicted') ",1,2.50E-06
12358,"('tnaaddicted', 'damn') ",1,2.50E-06
12361,"('made', 'rice') ",1,2.50E-06
12362,"('rice', 'pasta') ",1,2.50E-06
12363,"('pasta', 'feeding') ",1,2.50E-06
12364,"('feeding', 'animals') ",1,2.50E-06
12365,"('animals', 'time') ",1,2.50E-06
12366,"('time', 'watch') ",1,2.50E-06
12367,"('watch', 'news') ",1,2.50E-06
12368,"('news', 'see') ",1,2.50E-06
12369,"('see', 'happening') ",1,2.50E-06
12370,"('happening', 'around') ",1,2.50E-06
12372,"('world', 'farm') ",1,2.50E-06
12373,"('farm', '</s>') ",1,2.50E-06
12374,"('<s>', 'dublins') ",1,2.50E-06
12375,"('dublins', 'dave') ",1,2.50E-06
12376,"('dave', 'try') ",1,2.50E-06
12377,"('try', 'place') ",1,2.50E-06
12378,"('place', 'order') ",1,2.50E-06
12379,"('order', 'next') ",1,2.50E-06
12381,"('week', 'even') ",1,2.50E-06
12383,"('<s>', 'pitchforkred') ",1,2.50E-06
12384,"('pitchforkred', 'sorry') ",1,2.50E-06
12388,"('best', 'mouth') ",1,2.50E-06
12389,"('mouth', 'south') ",1,2.50E-06
12390,"('south', '</s>') ",1,2.50E-06
12391,"('<s>', 'lesleychang') ",1,2.50E-06
12392,"('lesleychang', 'lol') ",1,2.50E-06
12393,"('lol', 'ouch') ",1,2.50E-06
12394,"('ouch', 'back') ",1,2.50E-06
12395,"('back', 'year') ",1,2.50E-06
12396,"('year', 'tho') ",1,2.50E-06
12397,"('tho', 'testing') ",1,2.50E-06
12398,"('testing', 'outside') ",1,2.50E-06
12399,"('outside', 'vancouver') ",1,2.50E-06
12400,"('vancouver', 'see') ",1,2.50E-06
12401,"('see', 'survive') ",1,2.50E-06
12402,"('survive', 'hopefully') ",1,2.50E-06
12405,"('pretty', 'day') ",1,2.50E-06
12406,"('day', 'sit') ",1,2.50E-06
12407,"('sit', 'cemetary') ",1,2.50E-06
12408,"('cemetary', 'eat') ",1,2.50E-06
12409,"('eat', 'lunch') ",1,2.50E-06
12411,"('<s>', 'bmaynorx') ",1,2.50E-06
12412,"('bmaynorx', 'love') ",1,2.50E-06
12413,"('love', 'driving') ",1,2.50E-06
12414,"('driving', 'school') ",1,2.50E-06
12415,"('school', 'darlin') ",1,2.50E-06
12416,"('darlin', 'home') ",1,2.50E-06
12417,"('home', 'thurs') ",1,2.50E-06
12418,"('thurs', '</s>') ",1,2.50E-06
12420,"('jonathanrknight', 'sad') ",1,2.50E-06
12422,"('right', 'work') ",1,2.50E-06
12423,"('work', 'could') ",1,2.50E-06
12424,"('could', 'last') ",1,2.50E-06
12425,"('last', 'words') ",1,2.50E-06
12426,"('words', 'hope') ",1,2.50E-06
12427,"('hope', 'chance') ",1,2.50E-06
12430,"('<s>', 'pineapple') ",1,2.50E-06
12431,"('pineapple', 'cool') ",1,2.50E-06
12432,"('cool', 'whip') ",1,2.50E-06
12433,"('whip', 'beaver') ",1,2.50E-06
12434,"('beaver', 'nuggets') ",1,2.50E-06
12435,"('nuggets', 'texas') ",1,2.50E-06
12437,"('<s>', 'ashjolliffe') ",1,2.50E-06
12438,"('ashjolliffe', 'thank') ",1,2.50E-06
12439,"('thank', 'lok') ",1,2.50E-06
12440,"('lok', 'later') ",1,2.50E-06
12441,"('later', 'stupid') ",1,2.50E-06
12442,"('stupid', 'laptop') ",1,2.50E-06
12443,"('laptop', 'wont') ",1,2.50E-06
12447,"('playing', 'super') ",1,2.50E-06
12449,"('mario', 'brothers') ",1,2.50E-06
12450,"('brothers', 'cheeling') ",1,2.50E-06
12451,"('cheeling', '</s>') ",1,2.50E-06
12452,"('<s>', 'xclusivebby') ",1,2.50E-06
12453,"('xclusivebby', 'lol') ",1,2.50E-06
12454,"('lol', 'hey') ",1,2.50E-06
12455,"('hey', 'shmoopie') ",1,2.50E-06
12456,"('shmoopie', '</s>') ",1,2.50E-06
12458,"('epic', 'bbq') ",1,2.50E-06
12459,"('bbq', 'evening') ",1,2.50E-06
12460,"('evening', 'yesterday') ",1,2.50E-06
12461,"('yesterday', 'unfortunately') ",1,2.50E-06
12462,"('unfortunately', 'mandatory') ",1,2.50E-06
12463,"('mandatory', 'headache') ",1,2.50E-06
12464,"('headache', 'kicked') ",1,2.50E-06
12465,"('kicked', 'vengence') ",1,2.50E-06
12466,"('vengence', 'today') ",1,2.50E-06
12468,"('<s>', 'babies') ",1,2.50E-06
12469,"('babies', 'made') ",1,2.50E-06
12472,"('got', 'work') ",1,2.50E-06
12473,"('work', 'thank') ",1,2.50E-06
12475,"('god', 'little') ",1,2.50E-06
12476,"('little', 'people') ",1,2.50E-06
12478,"('<s>', 'mikael') ",1,2.50E-06
12479,"('mikael', 'know') ",1,2.50E-06
12480,"('know', 'since') ",1,2.50E-06
12481,"('since', 'started') ",1,2.50E-06
12482,"('started', 'job') ",1,2.50E-06
12483,"('job', 'looked') ",1,2.50E-06
12484,"('looked', 'circumcised') ",1,2.50E-06
12485,"('circumcised', 'penises') ",1,2.50E-06
12486,"('penises', 'amp') ",1,2.50E-06
12487,"('amp', 'look') ",1,2.50E-06
12488,"('look', 'scarred') ",1,2.50E-06
12489,"('scarred', 'disfigured') ",1,2.50E-06
12490,"('disfigured', 'poor') ",1,2.50E-06
12491,"('poor', 'hubby') ",1,2.50E-06
12492,"('hubby', '</s>') ",1,2.50E-06
12493,"('<s>', 'martial') ",1,2.50E-06
12494,"('martial', 'artist') ",1,2.50E-06
12495,"('artist', 'yeah') ",1,2.50E-06
12496,"('yeah', 'screams') ",1,2.50E-06
12497,"('screams', 'quot') ",1,2.50E-06
12498,"('quot', 'incest') ",1,2.50E-06
12499,"('incest', 'quot') ",1,2.50E-06
12502,"('<s>', 'team') ",1,2.50E-06
12503,"('team', 'levels') ",1,2.50E-06
12504,"('levels', 'difference') ",1,2.50E-06
12505,"('difference', 'change') ",1,2.50E-06
12506,"('change', '</s>') ",1,2.50E-06
12507,"('<s>', 'glennabean') ",1,2.50E-06
12508,"('glennabean', 'lmfaooo') ",1,2.50E-06
12509,"('lmfaooo', 'would') ",1,2.50E-06
12510,"('would', 'much') ",1,2.50E-06
12512,"('fun', 'tell') ",1,2.50E-06
12513,"('tell', 'moving') ",1,2.50E-06
12514,"('moving', 'someone') ",1,2.50E-06
12515,"('someone', 'doubt') ",1,2.50E-06
12518,"('seriously', 'loving') ",1,2.50E-06
12519,"('loving', 'myspace') ",1,2.50E-06
12520,"('myspace', 'love') ",1,2.50E-06
12522,"('<s>', 'lannydoodle') ",1,2.50E-06
12523,"('lannydoodle', 'good') ",1,2.50E-06
12525,"('morning', 'good') ",1,2.50E-06
12528,"('late', 'say') ",1,2.50E-06
12529,"('say', 'goodnight') ",1,2.50E-06
12530,"('goodnight', 'lol') ",1,2.50E-06
12531,"('lol', 'singing') ",1,2.50E-06
12532,"('singing', 'rain') ",1,2.50E-06
12533,"('rain', 'singsongy') ",1,2.50E-06
12534,"('singsongy', 'mood') ",1,2.50E-06
12537,"('way', 'tepper') ",1,2.50E-06
